date,country,strictest_night,strictest_day,least_strict_night,least_strict_day,leave_municip,change,source,stayhome_day,stayhome_night,walk_day,walk_night,outside_masks,difference_with_oxcgrt
2020-04-11,Bosnia and Herzegovina,7,7b,7,7b,locally,"Since 11 April, it was mandatory to wear a mask in the Republic Srpska as well. ",https://eurohealthobservatory.who.int/monitors/hsrm/hsrm-countries/hsrm/bosnia-and-herzegovina/preventing-transmission/physical-distancing/,only for some groups,yes,only for some groups,no,yes,no
2020-04-12,Bosnia and Herzegovina,7,7b,7,7b,locally,,,only for some groups,yes,only for some groups,no,yes,no
2020-04-13,Bosnia and Herzegovina,7,7b,7,7b,locally,,,only for some groups,yes,only for some groups,no,yes,no
2020-04-14,Bosnia and Herzegovina,7,7b,7,7b,locally,,,only for some groups,yes,only for some groups,no,yes,no
2020-04-15,Bosnia and Herzegovina,7,7b,7,7b,locally,,,only for some groups,yes,only for some groups,no,yes,no
2020-04-16,Bosnia and Herzegovina,7,7b,7,7b,locally,,,only for some groups,yes,only for some groups,no,yes,no
2020-04-17,Bosnia and Herzegovina,7,7b,7,7b,locally,,,only for some groups,yes,only for some groups,no,yes,no
2020-04-18,Bosnia and Herzegovina,7,7b,7,7b,locally,,,only for some groups,yes,only for some groups,no,yes,no
2020-04-19,Bosnia and Herzegovina,7,7b,7,7b,locally,,,only for some groups,yes,only for some groups,no,yes,no
2020-04-20,Bosnia and Herzegovina,7,7b,7,7b,locally,,,only for some groups,yes,only for some groups,no,yes,no
2020-04-21,Bosnia and Herzegovina,7,7b,7,7b,locally,,,only for some groups,yes,only for some groups,no,yes,no
2020-04-22,Bosnia and Herzegovina,7,7b,7,7b,locally,"On 22 April, the Constitutional Court ruled that the restrictions on elderly and minors were discriminatory and disproportionate.",https://www.rferl.org/a/coronavirus-in-court-bosnia-s-age-based-lockdowns-are-ruled-discriminatory/30574453.html,only for some groups,yes,only for some groups,no,yes,no
2020-04-23,Bosnia and Herzegovina,7,7b,7,7b,no,The ban on leaving the municipality in FBIH was discontinued. I found no information when the respective weekend ban ended in the RS..,,only for some groups,yes,only for some groups,no,yes,no
2020-04-24,Bosnia and Herzegovina,7,7b,7b,7b,no,"As of 24 April, in the FBIH, minors could leave their homes on Tuesdays, Thursdays, and Saturdays between 2 PM and 8 PM. Elderly (above 65) could leave their homes on Mondays, Wednesdays, and Fridays between the hours of 0900-1300. The curfew was ended.","https://eurohealthobservatory.who.int/monitors/hsrm/hsrm-countries/hsrm/bosnia-and-herzegovina/preventing-transmission/physical-distancing/
https://www.rferl.org/a/coronavirus-in-court-bosnia-s-age-based-lockdowns-are-ruled-discriminatory/30574453.html",only for some groups,"yes, but locally only for some groups",only for some groups,"no, but locally for some groups",yes,no
2020-04-25,Bosnia and Herzegovina,7,7b,7b,7b,no,,,only for some groups,"yes, but locally only for some groups",only for some groups,"no, but locally for some groups",yes,no
2020-04-26,Bosnia and Herzegovina,7,7b,7b,7b,no,,,only for some groups,"yes, but locally only for some groups",only for some groups,"no, but locally for some groups",yes,no
2020-04-27,Bosnia and Herzegovina,7,7b,7b,7b,no,"As of 27 April, seniors in the Republic Srpska were allowed to leave their home between 7 AM and 10 AM for three hours on every workday.","https://eurohealthobservatory.who.int/monitors/hsrm/hsrm-countries/hsrm/bosnia-and-herzegovina/preventing-transmission/physical-distancing/ 
https://www.rferl.org/a/coronavirus-in-court-bosnia-s-age-based-lockdowns-are-ruled-discriminatory/30574453.html
https://www.garda.com/crisis24/news-alerts/337196/bosnia-herzegovina-government-eases-covid-19-lockdown-measures-in-republika-srpska-as-of-april-27-update-3",only for some groups,"yes, but locally only for some groups",only for some groups,"no, but locally for some groups",yes,no
2020-04-28,Bosnia and Herzegovina,7,7b,7b,7b,no,,,only for some groups,"yes, but locally only for some groups",only for some groups,"no, but locally for some groups",yes,no
2020-04-29,Bosnia and Herzegovina,7,7b,7b,7b,no,,,only for some groups,"yes, but locally only for some groups",only for some groups,"no, but locally for some groups",yes,no
2020-04-30,Bosnia and Herzegovina,7,7b,7b,7b,no,,,only for some groups,"yes, but locally only for some groups",only for some groups,"no, but locally for some groups",yes,no
2020-05-01,Bosnia and Herzegovina,7,7b,7,7b,no,"In RS, the curfew was extended for the weekend from 1 May to 3 May. (12 PM to 5 AM). In FBIH, there was a curfew again, too, only for this weekend.",https://eurohealthobservatory.who.int/monitors/hsrm/hsrm-countries/hsrm/bosnia-and-herzegovina/preventing-transmission/physical-distancing/,only for some groups,yes,only for some groups,no,yes,no
2020-05-02,Bosnia and Herzegovina,7,7b,7,7b,no,,,only for some groups,yes,only for some groups,no,yes,no
2020-05-03,Bosnia and Herzegovina,7,7b,7,7b,no,,,only for some groups,yes,only for some groups,no,yes,no
2020-05-04,Bosnia and Herzegovina,7,7b,7b,7b,no,,,only for some groups,"yes, but locally only for some groups",only for some groups,"no, but locally for some groups",yes,no
2020-05-05,Bosnia and Herzegovina,7,7b,7b,7b,no,,,only for some groups,"yes, but locally only for some groups",only for some groups,"no, but locally for some groups",yes,no
2020-05-06,Bosnia and Herzegovina,7,7b,7b,7b,no,"For the 6 May holiday, the curfew in RS was extended to 3 PM to 5 AM.",https://eurohealthobservatory.who.int/monitors/hsrm/hsrm-countries/hsrm/bosnia-and-herzegovina/preventing-transmission/physical-distancing/,only for some groups,"yes, but locally only for some groups",only for some groups,"no, but locally for some groups",yes,no
2020-05-07,Bosnia and Herzegovina,7,7b,7b,7b,no,"In both, Srpska and Brcko, the curfew times were changed to 10 PM to 5 AM from 7 May",https://eurohealthobservatory.who.int/monitors/hsrm/hsrm-countries/hsrm/bosnia-and-herzegovina/preventing-transmission/physical-distancing/,only for some groups,"yes, but locally only for some groups",only for some groups,"no, but locally for some groups",yes,no
2020-05-08,Bosnia and Herzegovina,7,7b,7b,7b,no,,,only for some groups,"yes, but locally only for some groups",only for some groups,"no, but locally for some groups",yes,no
2020-05-09,Bosnia and Herzegovina,7,7b,7b,7b,no,,,only for some groups,"yes, but locally only for some groups",only for some groups,"no, but locally for some groups",yes,no
2020-05-10,Bosnia and Herzegovina,7,7b,7b,7b,no,,,only for some groups,"yes, but locally only for some groups",only for some groups,"no, but locally for some groups",yes,no
2020-05-11,Bosnia and Herzegovina,7,7b,7b,7b,no,,,only for some groups,"yes, but locally only for some groups",only for some groups,"no, but locally for some groups",yes,no
2020-05-12,Bosnia and Herzegovina,7,7b,7b,7b,no,,,only for some groups,"yes, but locally only for some groups",only for some groups,"no, but locally for some groups",yes,no
2020-05-13,Bosnia and Herzegovina,7,7b,7b,7b,no,,,only for some groups,"yes, but locally only for some groups",only for some groups,"no, but locally for some groups",yes,no
2020-05-14,Bosnia and Herzegovina,7,1,1,1,no,"On 14 May, restriction of movement for both minors and the elderly were abolished in both FBIH and RS. As the curfew had already been abolished on 24 April, freedom of movement was restored for the entire population in FBIH. In the RS, the curfew from 10 PM to 5 AM remained in place",https://eurohealthobservatory.who.int/monitors/hsrm/hsrm-countries/hsrm/bosnia-and-herzegovina/preventing-transmission/physical-distancing/,no,locally,yes,locally,yes,no
2020-05-15,Bosnia and Herzegovina,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2020-05-16,Bosnia and Herzegovina,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2020-05-17,Bosnia and Herzegovina,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2020-05-18,Bosnia and Herzegovina,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2020-05-19,Bosnia and Herzegovina,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2020-05-20,Bosnia and Herzegovina,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2020-05-21,Bosnia and Herzegovina,7,1,1,1,no,,,no,locally,yes,locally,yes,yes
2020-05-22,Bosnia and Herzegovina,1,1,1,1,no,The curfew in RS was discontinued,"https://eurohealthobservatory.who.int/monitors/hsrm/hsrm-countries/hsrm/bosnia-and-herzegovina/preventing-transmission/physical-distancing/
https://balkaneu.com/bih-republika-srpska-abolishes-state-of-emergency-and-curfew/",no,no,yes,yes,yes,no
2020-05-23,Bosnia and Herzegovina,1,1,1,1,no,,,no,no,yes,yes,yes,no
2020-05-24,Bosnia and Herzegovina,1,1,1,1,no,,,no,no,yes,yes,yes,no
2020-05-25,Bosnia and Herzegovina,1,1,1,1,no,,,no,no,yes,yes,yes,no
2020-05-26,Bosnia and Herzegovina,1,1,1,1,no,,,no,no,yes,yes,yes,no
2020-05-27,Bosnia and Herzegovina,1,1,1,1,no,,,no,no,yes,yes,yes,no
2020-05-28,Bosnia and Herzegovina,1,1,1,1,no,,,no,no,yes,yes,yes,no
2020-05-29,Bosnia and Herzegovina,1,1,1,1,no,,,no,no,yes,yes,yes,no
2020-05-30,Bosnia and Herzegovina,1,1,1,1,no,,,no,no,yes,yes,yes,no
2020-05-31,Bosnia and Herzegovina,1,1,0,0,no,"In FBIH, wearing masks was not longer mandatory in open spaces with 2m distance to others",https://eurohealthobservatory.who.int/monitors/hsrm/hsrm-countries/hsrm/bosnia-and-herzegovina/preventing-transmission/physical-distancing/,no,no,yes,yes,locally,no
